snippet_1	ref|NR_146117.1|	100.000	100	151	151	0	0	1	151	4520	4670	1.42e-42	163
snippet_1	ref|NR_146151.1|	100.000	100	151	151	0	0	1	151	4493	4643	1.42e-42	163
snippet_1	ref|NR_146152.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|NR_146144.1|	100.000	100	151	151	0	0	1	151	4505	4655	1.42e-42	163
snippet_1	ref|NR_146146.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|NR_003286.4|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|NR_046235.3|	100.000	100	151	151	0	0	1	151	4516	4666	1.42e-42	163
snippet_1	ref|NR_146119.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|NR_145820.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|NR_145819.1|	100.000	100	151	151	0	0	1	151	4516	4666	1.42e-42	163
snippet_1	ref|XR_007084224.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084225.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084226.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084227.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084228.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084229.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084230.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084232.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084233.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084234.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084235.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084238.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084239.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084240.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084241.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084242.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084243.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084244.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084245.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084246.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084247.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084249.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084250.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084251.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084252.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084253.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084254.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084255.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084256.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084257.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084258.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084260.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084261.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084262.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084263.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084264.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084265.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084266.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084267.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084268.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084269.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084271.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084272.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084273.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084274.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084275.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084276.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084277.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084278.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084279.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084280.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084282.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084283.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084284.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084285.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084286.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084287.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084288.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084289.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084290.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084291.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084293.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084294.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084295.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084296.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084297.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084298.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084299.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084300.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084301.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084302.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084304.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084305.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084306.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084307.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007084308.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085209.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085210.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085211.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085212.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085213.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085214.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085215.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085216.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085217.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085219.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085220.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085221.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085222.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085223.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085224.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007085225.1|	100.000	100	151	151	0	0	1	151	889	1039	1.42e-42	163
snippet_1	ref|XR_007086055.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086056.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086057.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086059.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086060.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086061.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086062.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086063.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086064.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086065.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086067.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086068.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086069.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086070.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086071.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086072.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086073.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086074.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086075.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086076.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086078.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086080.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086081.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086082.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
snippet_1	ref|XR_007086083.1|	100.000	100	151	151	0	0	1	151	862	1012	1.42e-42	163
